"Id","SalePrice"
2846,194981.966308707
2847,210951.73372762
2848,191926.370090433
2849,195075.932746645
2850,276993.555661002
2851,220422.298170178
2852,257336.518219106
2853,228405.261375307
2854,133355.68761213
2855,203847.075718557
2856,186039.244134285
2857,177130.645694778
2858,198530.937747757
2859,166126.767480184
2860,108380.667585852
2861,136312.197384198
2862,196715.143298881
2863,74873.9816769828
2864,237539.177419556
2865,127821.71080165
2866,185400.549522291
2867,88065.3812188167
2868,163407.221053782
2869,142256.813725872
2870,196325.163203273
2871,102058.83733277
2872,60108.0294238248
2873,100765.127542732
2874,169209.589566816
2875,131763.349328375
2876,149687.750628632
2877,127804.364060849
2878,144349.792077959
2879,182390.802397203
2880,120165.7886376
2881,138812.158700653
2882,162222.028104983
2883,207834.909529144
2884,203565.735336832
2885,172239.472181687
2886,248168.815095986
2887,106637.679125721
2888,151550.801562646
2889,34651.3348109752
2890,73109.9933652863
2891,155063.153560746
2892,18194.6253652804
2893,95497.0839058214
2894,40306.4226279629
2895,250913.879247958
2896,246632.965958571
2897,232634.497499178
2898,208866.021322142
2899,192259.616091671
2900,176510.349589768
2901,231300.143057394
2902,205496.444037064
2903,303412.492058867
2904,292023.008342688
2905,84918.1883932183
2906,259879.920376795
2907,105683.938824009
2908,101259.104709398
2909,241969.4259583
2910,51635.1757637805
2911,98507.786735223
2912,139031.512414866
2913,102022.691448461
2914,63279.2600599684
2915,63279.2600599684
2916,99004.475107467
2917,190156.598454109
2918,74438.8492937063
2919,259578.213138686
